Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",419,12,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",187,13,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",135,13,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",126,14,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",126,14,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",561,15,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",316,15,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",500,16,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",543,16,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7071,17,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6774,17,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",821,18,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",860,18,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21,19,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",37,19,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,23,1
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,23,2
2024-01-01,2,Eixample,5,el Fort Pienc,9,1,1
2024-01-01,2,Eixample,5,el Fort Pienc,9,1,2
2024-01-01,2,Eixample,5,el Fort Pienc,..,2,1
2024-01-01,2,Eixample,5,el Fort Pienc,9,2,2
2024-01-01,2,Eixample,5,el Fort Pienc,125,3,1
2024-01-01,2,Eixample,5,el Fort Pienc,408,3,2
2024-01-01,2,Eixample,5,el Fort Pienc,9,4,1
2024-01-01,2,Eixample,5,el Fort Pienc,..,4,2
2024-01-01,2,Eixample,5,el Fort Pienc,16,5,1
2024-01-01,2,Eixample,5,el Fort Pienc,73,5,2
2024-01-01,2,Eixample,5,el Fort Pienc,66,6,1
2024-01-01,2,Eixample,5,el Fort Pienc,77,6,2
2024-01-01,2,Eixample,5,el Fort Pienc,455,7,1
2024-01-01,2,Eixample,5,el Fort Pienc,220,7,2
2024-01-01,2,Eixample,5,el Fort Pienc,2036,8,1
2024-01-01,2,Eixample,5,el Fort Pienc,1714,8,2
2024-01-01,2,Eixample,5,el Fort Pienc,107,9,1
2024-01-01,2,Eixample,5,el Fort Pienc,92,9,2
2024-01-01,2,Eixample,5,el Fort Pienc,9,10,1
2024-01-01,2,Eixample,5,el Fort Pienc,5,10,2
2024-01-01,2,Eixample,5,el Fort Pienc,660,11,1
2024-01-01,2,Eixample,5,el Fort Pienc,590,11,2
2024-01-01,2,Eixample,5,el Fort Pienc,157,12,1
2024-01-01,2,Eixample,5,el Fort Pienc,885,12,2
2024-01-01,2,Eixample,5,el Fort Pienc,64,13,1
2024-01-01,2,Eixample,5,el Fort Pienc,56,13,2
2024-01-01,2,Eixample,5,el Fort Pienc,132,14,1
2024-01-01,2,Eixample,5,el Fort Pienc,125,14,2
2024-01-01,2,Eixample,5,el Fort Pienc,513,15,1
2024-01-01,2,Eixample,5,el Fort Pienc,354,15,2
2024-01-01,2,Eixample,5,el Fort Pienc,194,16,1
2024-01-01,2,Eixample,5,el Fort Pienc,238,16,2
2024-01-01,2,Eixample,5,el Fort Pienc,13517,17,1
2024-01-01,2,Eixample,5,el Fort Pienc,12021,17,2
2024-01-01,2,Eixample,5,el Fort Pienc,548,18,1
2024-01-01,2,Eixample,5,el Fort Pienc,587,18,2
2024-01-01,2,Eixample,5,el Fort Pienc,8,19,1
2024-01-01,2,Eixample,5,el Fort Pienc,13,19,2
2024-01-01,2,Eixample,5,el Fort Pienc,7,23,1
2024-01-01,2,Eixample,5,el Fort Pienc,..,23,2
2024-01-01,2,Eixample,6,la Sagrada Família,..,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,5,1,2
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,160,3,1
2024-01-01,2,Eixample,6,la Sagrada Família,278,3,2
2024-01-01,2,Eixample,6,la Sagrada Família,..,4,1
2024-01-01,2,Eixample,6,la Sagrada Família,..,4,2
2024-01-01,2,Eixample,6,la Sagrada Família,26,5,1
2024-01-01,2,Eixample,6,la Sagrada Família,54,5,2
2024-01-01,2,Eixample,6,la Sagrada Família,131,6,1
2024-01-01,2,Eixample,6,la Sagrada Família,122,6,2
2024-01-01,2,Eixample,6,la Sagrada Família,462,7,1
2024-01-01,2,Eixample,6,la Sagrada Família,287,7,2
2024-01-01,2,Eixample,6,la Sagrada Família,2594,8,1
2024-01-01,2,Eixample,6,la Sagrada Família,2062,8,2
2024-01-01,2,Eixample,6,la Sagrada Família,129,9,1
2024-01-01,2,Eixample,6,la Sagrada Família,139,9,2
2024-01-01,2,Eixample,6,la Sagrada Família,13,10,1
2024-01-01,2,Eixample,6,la Sagrada Família,7,10,2
2024-01-01,2,Eixample,6,la Sagrada Família,726,11,1
2024-01-01,2,Eixample,6,la Sagrada Família,569,11,2
2024-01-01,2,Eixample,6,la Sagrada Família,241,12,1
2024-01-01,2,Eixample,6,la Sagrada Família,382,12,2
2024-01-01,2,Eixample,6,la Sagrada Família,113,13,1
2024-01-01,2,Eixample,6,la Sagrada Família,68,13,2
2024-01-01,2,Eixample,6,la Sagrada Família,171,14,1
2024-01-01,2,Eixample,6,la Sagrada Família,176,14,2
2024-01-01,2,Eixample,6,la Sagrada Família,727,15,1
2024-01-01,2,Eixample,6,la Sagrada Família,465,15,2
2024-01-01,2,Eixample,6,la Sagrada Família,250,16,1
2024-01-01,2,Eixample,6,la Sagrada Família,303,16,2
2024-01-01,2,Eixample,6,la Sagrada Família,22274,17,1
2024-01-01,2,Eixample,6,la Sagrada Família,18695,17,2
2024-01-01,2,Eixample,6,la Sagrada Família,569,18,1
2024-01-01,2,Eixample,6,la Sagrada Família,593,18,2
2024-01-01,2,Eixample,6,la Sagrada Família,..,19,1
2024-01-01,2,Eixample,6,la Sagrada Família,7,19,2
2024-01-01,2,Eixample,6,la Sagrada Família,10,23,1
2024-01-01,2,Eixample,6,la Sagrada Família,..,23,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,5,1,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,6,1,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,6,2,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,6,2,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,148,3,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,226,3,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,10,4,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,8,4,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,19,5,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,50,5,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,48,6,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,50,6,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,305,7,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,186,7,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,1475,8,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,1094,8,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,409,9,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,446,9,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,26,10,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,19,10,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,408,11,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,314,11,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,141,12,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,192,12,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,130,13,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,68,13,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,262,14,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,263,14,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,797,15,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,465,15,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,479,16,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,554,16,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,18068,17,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,15757,17,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,1169,18,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,1198,18,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,24,19,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,44,19,2
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,10,23,1
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,23,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,12,1,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11,1,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,6,2,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7,2,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,142,3,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,207,3,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,10,4,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11,4,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,17,5,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,36,5,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,69,6,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,57,6,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,312,7,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,277,7,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1718,8,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1907,8,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,271,9,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,234,9,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,27,10,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,19,10,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,400,11,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,324,11,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,162,12,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,249,12,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,238,13,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,180,13,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,180,14,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,168,14,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,633,15,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,461,15,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,279,16,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,360,16,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,17831,17,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,15305,17,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,757,18,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,869,18,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18,19,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,30,19,2
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,9,23,1
2024-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5,23,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,8,1,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,5,1,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,2,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9,2,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,155,3,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,250,3,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,4,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,4,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,14,5,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,36,5,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,121,6,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,122,6,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,409,7,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,241,7,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,2369,8,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,1925,8,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,146,9,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,132,9,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,12,10,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,10,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,686,11,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,544,11,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,198,12,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,313,12,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,247,13,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,179,13,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,147,14,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,148,14,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,653,15,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,379,15,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,243,16,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,270,16,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,25133,17,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,21963,17,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,535,18,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,657,18,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6,19,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9,19,2
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,16,23,1
2024-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,6,23,2
2024-01-01,2,Eixample,10,Sant Antoni,6,1,1
2024-01-01,2,Eixample,10,Sant Antoni,6,1,2
2024-01-01,2,Eixample,10,Sant Antoni,10,2,1
2024-01-01,2,Eixample,10,Sant Antoni,5,2,2
2024-01-01,2,Eixample,10,Sant Antoni,121,3,1
2024-01-01,2,Eixample,10,Sant Antoni,254,3,2
2024-01-01,2,Eixample,10,Sant Antoni,7,4,1
2024-01-01,2,Eixample,10,Sant Antoni,..,4,2
2024-01-01,2,Eixample,10,Sant Antoni,12,5,1
2024-01-01,2,Eixample,10,Sant Antoni,93,5,2
2024-01-01,2,Eixample,10,Sant Antoni,76,6,1
2024-01-01,2,Eixample,10,Sant Antoni,85,6,2
2024-01-01,2,Eixample,10,Sant Antoni,265,7,1
2024-01-01,2,Eixample,10,Sant Antoni,141,7,2
2024-01-01,2,Eixample,10,Sant Antoni,1274,8,1
2024-01-01,2,Eixample,10,Sant Antoni,1076,8,2
2024-01-01,2,Eixample,10,Sant Antoni,128,9,1
2024-01-01,2,Eixample,10,Sant Antoni,129,9,2
2024-01-01,2,Eixample,10,Sant Antoni,11,10,1
2024-01-01,2,Eixample,10,Sant Antoni,7,10,2
2024-01-01,2,Eixample,10,Sant Antoni,436,11,1
2024-01-01,2,Eixample,10,Sant Antoni,396,11,2
2024-01-01,2,Eixample,10,Sant Antoni,286,12,1
2024-01-01,2,Eixample,10,Sant Antoni,516,12,2
2024-01-01,2,Eixample,10,Sant Antoni,518,13,1
2024-01-01,2,Eixample,10,Sant Antoni,361,13,2
2024-01-01,2,Eixample,10,Sant Antoni,84,14,1
2024-01-01,2,Eixample,10,Sant Antoni,93,14,2
